3160895,NO,18,1867,68.62079,14.44665,,Nordland,Bø (N.),,Bø I Vesterålen,Bø,"Bievat,Bievát,Bjo,Bo,Bo i Vesteralen,Bo kommun,Bo kommune i Nordland,Bo vald,Bø,Bø i Vesteralen,Bø i Vesterålen,Bø kommun,Bø kommune i Nordland,Bø vald,Kommun Bo,Kommun Bø,bo,Бё,ボー,伯",0,"8470,8469"
3161491,NO,10,1021,58.38407,7.52767,,Vest-Agder,Marnardal,,Bjelland,Bjelland,Bjelland,0,4536
7626364,NO,14,1428,61.34673,5.06224,,Sogn og Fjordane,Askvoll,,Askvoll,Askvoll,,0,"6980,6988"
3131706,NO,11,1160,59.49804,5.90594,,Rogaland,Vindafjord,,Vikedal,Vikedal,Vikedal,393,"5583,5586"
3137141,NO,50,5040,64.49551,11.1458,,Trøndelag,Namdalseid,,Nord-Statland,Statland,"Nord-Statland,Statland,Stattland",0,7777
3137394,NO,02,0226,60.0,11.23333,,Akershus,Sørum,,Sørum,Sørum,"Sorum,Sørum",0,"1923,1924"
3139390,NO,05,0544,61.19814,8.98188,,Oppland,Øystre Slidre,,Skammestein,Skammestein,,0,2950
3142180,NO,19,1936,70.05234,18.93058,,Troms,Karlsøy,,Rebbenes,Rebbenes,"Rebbenas,Rebbenes,Ribbenes",0,9140
3143423,NO,50,5024,63.30668,9.85025,,Trøndelag,Orkdal,,Orkanger,Orkanger,"Orkanger,Оркангер",0,"7301,7302,7300"
3146125,NO,50,5028,63.28555,10.27806,,Trøndelag,Melhus,,Melhus,Melhus,,4593,"7221,7224,7223"
3147159,NO,04,0428,61.38398,12.68434,,Hedmark,Trysil,,Ljørdalen,Ljørdalen,"Ljordal,Ljordalen,Ljørdal,Ljørdalen,Lordal,Lördal",0,2425
3158026,NO,12,1219,59.58973,5.15013,,Hordaland,Bømlo,,Espevær,Espevær,,0,5444
3162666,NO,12,1247,60.47873,5.21327,,Hordaland,Askøy,,Ask,Ask,"Ask,Ask i Nordhordaland",0,"5307,5326"
777204,NO,20,2012,70.04247,22.94985,,Finnmark,Alta,,Talvik,Talvik,"Dalmeluokta,Dálmeluokta,Talmulahti,Talvik",0,9540
3131327,NO,12,1235,60.8,6.6,,Hordaland,Voss,,Vossestrand,Vossestrand,"Vossestrand,Vossestranda,Vossestranden",0,"5712,5713"
