3442244,UY,01,,-30.43314,-56.78489,,Artigas,,,Javier De Viana,Javier de Viana,Javier de Viana,0,55000
3443539,UY,01,,-30.7554,-57.05441,,Artigas,,,Diego Lamas,Brigadier General Diego Lamas,"Brigadier General Diego Lamas,Diego Lamas",0,55000
3443611,UY,02,,-34.79191,-55.51387,,Canelones,,,Biarritz,Biarritz,"Balneario Biarritz,Biarritz",0,15400
10642770,UY,08,,-34.39185,-54.98519,,Lavalleja,,,Marco De Los Reyes,Marco de Los Reyes,Marco de Los Reyes,0,30000
10943905,UY,17,,-33.72084,-57.26488,,Soriano,,,Cuchilla Del Perdido,Cuchilla del Perdido,Cuchilla del Perdido,0,75200
3439754,UY,03,,-32.51667,-54.68333,,Cerro Largo,,,Tres Islas,Tres Islas,,0,36200
3439767,UY,13,,-31.36667,-55.66667,,Rivera,,,Tres Cerros,Tres Cerros,,0,45000
3441316,UY,15,,-31.36698,-57.79234,,Salto,,,Parada Herreria,Parada Herrería,"Parada Herreria,Parada Herrería",0,50000
7731686,UY,01,,-30.42694,-56.46556,,Artigas,,,Cerro Ejido,Cerro Ejido,,0,55000
3440801,UY,14,,-34.30303,-53.84793,,Rocha,,,Rincon De Los Olivera,Rincón de los Olivera,"Rincon de los Olivera,Rincon de los Oliveras,Rincón de los Olivera,Rincón de los Oliveras",0,27200
3440801,UY,03,,-34.30303,-53.84793,,Cerro Largo,,,Rincon De Los Olivera,Rincón de los Olivera,"Rincon de los Olivera,Rincon de los Oliveras,Rincón de los Olivera,Rincón de los Oliveras",0,37100
3440947,UY,04,,-34.43661,-57.64026,,Colonia,,,Puerto Platero,Puerto Platero,"Platero,Puerto Platero",0,70000
3442336,UY,08,,-33.60889,-55.33148,,Lavalleja,,,Illescas,Illescas,,0,34200
3441420,UY,01,,-30.63738,-56.76862,,Artigas,,,Paguero,Paguero,Paguero,0,55000
10943734,UY,12,,-33.16441,-58.35826,,Rio Negro,,,Las Cañas,Las Cañas,"Las Canas,Las Cañas",0,65000
3440924,UY,03,,-32.68333,-54.63333,,Cerro Largo,,,Quebracho,Quebracho,,0,36200
3439781,UY,19,,-33.23333,-54.38333,,Treinta y Tres,,,Treinta Y Tres,Treinta y Tres,"TYT,Treinta i Tresas,Treinta y Tres,Trejnta i Tres,Trejnta-i-Tres,Treynta i Tres,Villa de Treinta y Tres,san shi san ren cheng,teuleintaiteuleseu,trynta ay trs,trynta y trys,Трейнта и Трес,Трейнта-и-Трес,Трейнта-і-Трес,Տրեյնտա ի Տրես,ترینتا ای ترس,ترینتا ی تریس,ტრეინტა-ი-ტრესი,トレインタ・イ・トレス,三十三人城,트레인타이트레스",25653,33000
3440955,UY,18,,-32.05,-55.38333,,Tacuarembo,,,Pueblo Del Barro,Pueblo de Barro,"Pueblo de Barro,Pueblo del Barro",0,45000
3441442,UY,04,,-33.93783,-57.80959,,Colonia,,,Ombues De Lavalle,Ombúes de Lavalle,"Colonia Ombues de Lavalle,Colonia Ombúes de Lavalle,Ombues de Lavalle,Ombúes de Lavalle",3482,70800
3443528,UY,13,,-31.23333,-55.63333,,Rivera,,,Buena Union,Buena Unión,,0,40100
10861475,UY,02,,-34.68951,-55.80228,,Canelones,,,La Palmita,La Palmita,La Palmita,0,15600
3440785,UY,17,,-33.62168,-57.57275,,Soriano,,,Risso,Risso,Risso,0,75200
3441903,UY,16,,-34.14697,-56.95265,,San Jose,,,Mal Abrigo,Mal Abrigo,"Mal Abriga,Mal Abrigo",0,80000
3443629,UY,16,,-34.31667,-57.0,,San Jose,,,Bella Vista,Bella Vista,,0,80000
3443588,UY,05,,-32.76667,-55.63333,,Durazno,,,Blanquillo,Blanquillo,,1170,97000
