3056733,SK,BC,601,48.67129,19.14607,,Banskobystrický kraj,Banská Bystrica,,Vlkanová,Vlkanová,"Vlkanova,Vlkanová",0,976 31
3056876,SK,NI,401,47.76237,17.8832,,Nitriansky kraj,Komárno,,Veľké Kosihy,Veľké Kosihy,"Nagy-Keszi,Vel'ke Kosihy,Veľké Kosihy",0,946 21
3058483,SK,NI,403,48.2903,18.32306,,Nitriansky kraj,Nitra,,Nová Ves nad Žitavou,Nová Ves nad Žitavou,"Nova Ves nad Zitavou,Nová Ves nad Žitavou",0,951 51
3058735,SK,TA,203,48.46223,17.94364,,Trnavský kraj,Hlohovec,,Merašice,Merašice,"Merasice,Merašice",0,920 61
3059012,SK,ZI,504,49.27999,18.82703,,Žilinský kraj,Kysucké Nové Mesto,,Lopušná,Lopušná,,0,023 36
3061212,SK,BC,601,48.66375,19.12319,,Banskobystrický kraj,Banská Bystrica,,Badín,Badín,"Badin,Badín",0,976 32
723125,SK,PV,701,49.3823,21.19579,,Prešovský kraj,Bardejov,,Vyšný Tvarožec,Vyšný Tvarožec,"Vysny Tvarozec,Vyšný Tvarožec",0,086 02
724017,SK,KI,811,48.63542,21.77903,,Košický kraj,Trebišov,,Nový Majer,Nový Majer,,0,075 01
724243,SK,PV,701,49.29335,21.07829,,Prešovský kraj,Bardejov,,Lukov,Lukov,"Lukov,Lukov nad Topl'ou,Lukov nad Topľou",0,086 05
724515,SK,KI,806,48.83333,21.41667,,Košický kraj,Košice-okolie,,Kecerovské Kostoľany,Kecerovské Kostoľany,,0,044 47
724599,SK,KI,808,48.59392,20.67449,,Košický kraj,Rožňava,,Jablonov nad Turňou,Jablonov nad Turnou,"Jablonov nad Turnou,Szadalmas,Szádalmás",0,049 43
724644,SK,KI,811,48.69906,21.70886,,Košický kraj,Trebišov,,Hriadky,Hriadky,Hriadky,0,076 22
