2622431,DK,85,376,54.85574,11.88668,,Region Sjælland,Guldborgsund Kommune,,Eskilstrup,Eskilstrup,"Eskildstrup,Eskilstrup",0,4863
2612078,DK,84,400,55.13574,15.14139,,Region Hovedstaden,Bornholm Kommune,,Svaneke,Svaneke,Svaneke,0,3740
2612862,DK,85,340,55.43184,11.55547,,Region Sjælland,Sorø Kommune,,Sorø,Sorø,"Sora,Sore,Sorey,Sorjo,Soro,Sorė,Sórey,soloe,sore,suo lei,Соре,Соро,Сорё,ソレ,索勒,소뢰",7167,4180
2612862,DK,85,329,55.43184,11.55547,,Region Sjælland,Ringsted Kommune,,Sorø,Sorø,"Sora,Sore,Sorey,Sorjo,Soro,Sorė,Sórey,soloe,sore,suo lei,Соре,Соро,Сорё,ソレ,索勒,소뢰",7167,4180
2612862,DK,85,330,55.43184,11.55547,,Region Sjælland,Slagelse Kommune,,Sorø,Sorø,"Sora,Sore,Sorey,Sorjo,Soro,Sorė,Sórey,soloe,sore,suo lei,Соре,Соро,Сорё,ソレ,索勒,소뢰",7167,4180
2613970,DK,83,621,55.40244,9.53025,,Region Syddanmark,Kolding Kommune,,Sjølund,Sjølund,"Sjolund,Sjølund",0,6093
2623554,DK,82,657,55.94316,9.12798,,Region Midtjylland,Herning Kommune,,Brande,Brande,"Brande,Gmina Brande,ZMW",6357,7330
2623554,DK,82,756,55.94316,9.12798,,Region Midtjylland,Ikast-Brande Kommune,,Brande,Brande,"Brande,Gmina Brande,ZMW",6357,7330
2623554,DK,83,630,55.94316,9.12798,,Region Syddanmark,Vejle Kommune,,Brande,Brande,"Brande,Gmina Brande,ZMW",6357,7330
2620229,DK,82,661,56.43844,8.63453,,Region Midtjylland,Holstebro Kommune,,Hjerm,Hjerm,"Hjerm,Hjerm Stationsby",0,7560
2620229,DK,82,671,56.43844,8.63453,,Region Midtjylland,Struer Kommune,,Hjerm,Hjerm,"Hjerm,Hjerm Stationsby",0,7560
2620431,DK,84,175,55.72366,12.43998,,Region Hovedstaden,Rødovre Kommune,,Herlev,Herlev,Herlev,0,2730
2620431,DK,84,151,55.72366,12.43998,,Region Hovedstaden,Ballerup Kommune,,Herlev,Herlev,Herlev,0,2730
2620431,DK,84,159,55.72366,12.43998,,Region Hovedstaden,Gladsaxe Kommune,,Herlev,Herlev,Herlev,0,2730
2620431,DK,84,163,55.72366,12.43998,,Region Hovedstaden,Herlev Kommune,,Herlev,Herlev,Herlev,0,2730
2620751,DK,85,320,55.34936,12.23382,,Region Sjælland,Faxe Kommune,,Hårlev,Hårlev,"Haarlev,Harlev,Hårlev",2423,4652
2620751,DK,85,336,55.34936,12.23382,,Region Sjælland,Stevns Kommune,,Hårlev,Hårlev,"Haarlev,Harlev,Hårlev",2423,4652
7870347,DK,82,741,55.87964,10.60764,,Region Midtjylland,Samsø Kommune,,Samsø,Samsø,,0,8305
2620767,DK,82,665,56.61752,8.18069,,Region Midtjylland,Lemvig Kommune,,Harboøre,Harboøre,"Harboor,Harboør",1745,7673
2624341,DK,84,240,55.73165,12.36328,,Region Hovedstaden,Egedal Kommune,,Ballerup,Ballerup,"Balerup,Balleru,Ballerup,Ballerup Belediyesi,Ballerup Chu-ti-chhi,Ballerup Chū-tī-chhī,Ballerup Kommune,Ballerup Komuun,Ballerup Municipality,Ballerup koezseg,Ballerup kommune,Ballerup község,Ballerupin kunta,Comuna Ballerup,Kommun Ballerup,Municipi de Ballerup,Munisipalitas Ballerup,Munisipaliti Ballerup,ba lei lu pu zi zhi shi,Բալերուպ,巴勒魯普自治市",40000,2750
2624341,DK,84,151,55.73165,12.36328,,Region Hovedstaden,Ballerup Kommune,,Ballerup,Ballerup,"Balerup,Balleru,Ballerup,Ballerup Belediyesi,Ballerup Chu-ti-chhi,Ballerup Chū-tī-chhī,Ballerup Kommune,Ballerup Komuun,Ballerup Municipality,Ballerup koezseg,Ballerup kommune,Ballerup község,Ballerupin kunta,Comuna Ballerup,Kommun Ballerup,Municipi de Ballerup,Munisipalitas Ballerup,Munisipaliti Ballerup,ba lei lu pu zi zhi shi,Բալերուպ,巴勒魯普自治市",40000,2750
2624341,DK,84,165,55.73165,12.36328,,Region Hovedstaden,Albertslund Kommune,,Ballerup,Ballerup,"Balerup,Balleru,Ballerup,Ballerup Belediyesi,Ballerup Chu-ti-chhi,Ballerup Chū-tī-chhī,Ballerup Kommune,Ballerup Komuun,Ballerup Municipality,Ballerup koezseg,Ballerup kommune,Ballerup község,Ballerupin kunta,Comuna Ballerup,Kommun Ballerup,Municipi de Ballerup,Munisipalitas Ballerup,Munisipaliti Ballerup,ba lei lu pu zi zhi shi,Բալերուպ,巴勒魯普自治市",40000,2750
2623306,DK,81,849,57.0975,9.52264,,Region Nordjylland,Jammerbugt Kommune,,Brovst,Brovst,"Brovst,Gmina Brovst",2710,9460
2620637,DK,82,730,56.65254,10.19671,,Region Midtjylland,Randers Kommune,,Havndal,Havndal,Havndal,0,8970
2620637,DK,81,846,56.65254,10.19671,,Region Nordjylland,Mariagerfjord Kommune,,Havndal,Havndal,Havndal,0,8970
2614349,DK,83,430,55.2416,10.53675,,Region Syddanmark,Faaborg-Midtfyn Kommune,,Ryslinge,Ryslinge,"Gmina Ryslinge,Ryslinge",0,5856
2619970,DK,82,751,56.11116,10.2099,,Region Midtjylland,Aarhus Kommune,,Højbjerg,Højbjerg,,0,8270
2620716,DK,84,400,55.18212,14.71117,,Region Hovedstaden,Bornholm Kommune,,Hasle,Hasle,Hasle,0,3790
2621522,DK,83,410,55.39878,9.97314,,Region Syddanmark,Middelfart Kommune,,Gelsted,Gelsted,"Gelsted,Gelsted Taarup,Gelsted Torp,Taarup,Torp",0,5591
